0	0	0	1001.73
0	0	1	1001.99
0	0	2	1001.84
0	0	3	1001.06
0	0	4	1001.25
0	0	5	1001.52
0	0	6	1001.57
0	0	7	1000.63
0	0	8	999.577
0	0	9	999.874
0	1	0	1001.1
0	1	1	1002.25
0	1	2	1002.43
0	1	3	1000.1
0	1	4	1000.62
0	1	5	1000.81
0	1	6	1000.7
0	1	7	1001.86
0	1	8	1000.05
0	1	9	1000.1
0	2	0	1000.65
0	2	1	1002.28
0	2	2	1001.67
0	2	3	1000.45
0	2	4	1000.77
0	2	5	1002.09
0	2	6	1000.87
0	2	7	1001.52
0	2	8	1002.59
0	2	9	1001.71
0	3	0	1000.34
0	3	1	1000.88
0	3	2	1001.65
0	3	3	1000.67
0	3	4	1001.36
0	3	5	1001.96
0	3	6	1001.73
0	3	7	1000.38
0	3	8	1001.9
0	3	9	1002.01
0	4	0	1001.01
0	4	1	1001.25
0	4	2	1001.79
0	4	3	1002
0	4	4	1001.64
0	4	5	1001.39
0	4	6	1000.7
0	4	7	1000.69
0	4	8	1001.64
0	4	9	1000.88
0	5	0	1001.61
0	5	1	1001.4
0	5	2	1000.77
0	5	3	1001.87
0	5	4	1002.66
0	5	5	1001.82
0	5	6	1000.1
0	5	7	1000.36
0	5	8	1001.33
0	5	9	1000.88
0	6	0	1001.68
0	6	1	1001.21
0	6	2	1001.02
0	6	3	1003.01
0	6	4	1003.31
0	6	5	1000.75
0	6	6	999.82
0	6	7	999.767
0	6	8	1000.56
0	6	9	1000.63
0	7	0	1001.49
0	7	1	1002.48
0	7	2	1001.04
0	7	3	1001.66
0	7	4	1001.87
0	7	5	1003.39
0	7	6	1001.57
0	7	7	999.404
0	7	8	1000.63
0	7	9	1000.08
0	8	0	1000.61
0	8	1	1001.03
0	8	2	999.364
0	8	3	1000.19
0	8	4	1001.12
0	8	5	1003.19
0	8	6	1001.76
0	8	7	999.283
0	8	8	1000.07
0	8	9	1000.11
0	9	0	1000.59
0	9	1	1001.72
0	9	2	1000.43
0	9	3	1001.09
0	9	4	1002.23
0	9	5	1001.91
0	9	6	1001.14
0	9	7	999.263
0	9	8	999.531
0	9	9	999.795

1	0	0	1003.23
1	0	1	1003.13
1	0	2	1000.27
1	0	3	1000.12
1	0	4	1001.93
1	0	5	1002.08
1	0	6	1001.43
1	0	7	1000.48
1	0	8	999.679
1	0	9	1000.25
1	1	0	1001.56
1	1	1	1002.28
1	1	2	1001.38
1	1	3	1001.46
1	1	4	1001.43
1	1	5	1001.2
1	1	6	1001.32
1	1	7	1001.24
1	1	8	1000.25
1	1	9	999.633
1	2	0	1001.04
1	2	1	1001.65
1	2	2	1001.87
1	2	3	1001.66
1	2	4	1000.53
1	2	5	1001.42
1	2	6	1001.16
1	2	7	1001.35
1	2	8	1001.77
1	2	9	1001
1	3	0	1000.33
1	3	1	1000.77
1	3	2	1002.06
1	3	3	1001.6
1	3	4	1001.82
1	3	5	1002
1	3	6	1000.84
1	3	7	1000.81
1	3	8	1001.59
1	3	9	1001.75
1	4	0	1001
1	4	1	1001.21
1	4	2	1001.79
1	4	3	1002.45
1	4	4	1001.65
1	4	5	1001.22
1	4	6	1001.13
1	4	7	999.823
1	4	8	999.83
1	4	9	1001.26
1	5	0	1001.23
1	5	1	1000.82
1	5	2	1001.54
1	5	3	1002.57
1	5	4	1003.55
1	5	5	1001.55
1	5	6	1001.51
1	5	7	1000.66
1	5	8	999.509
1	5	9	999.572
1	6	0	1000.43
1	6	1	1000.12
1	6	2	1000.48
1	6	3	1001.93
1	6	4	1003.9
1	6	5	1001.42
1	6	6	1000.47
1	6	7	1001.71
1	6	8	1001.85
1	6	9	999.803
1	7	0	1001.65
1	7	1	1000.78
1	7	2	1000.59
1	7	3	1000.96
1	7	4	1002.38
1	7	5	1002.76
1	7	6	1001.36
1	7	7	1000.06
1	7	8	1001.81
1	7	9	1000.9
1	8	0	1001.13
1	8	1	998.818
1	8	2	999.257
1	8	3	1001.01
1	8	4	1001.81
1	8	5	1003.49
1	8	6	1002.44
1	8	7	998.9
1	8	8	1000.5
1	8	9	1001
1	9	0	1001.61
1	9	1	1001.4
1	9	2	1000.32
1	9	3	1001.52
1	9	4	1001.53
1	9	5	1001.48
1	9	6	1000.4
1	9	7	997.722
1	9	8	1000.13
1	9	9	1000.87

2	0	0	1002.46
2	0	1	1001.93
2	0	2	999.515
2	0	3	999.678
2	0	4	1001.2
2	0	5	1001.35
2	0	6	1000.09
2	0	7	1000.88
2	0	8	1000.95
2	0	9	1001
2	1	0	1000.82
2	1	1	1000.52
2	1	2	1000.52
2	1	3	1001.02
2	1	4	1000.52
2	1	5	1001.28
2	1	6	1001.37
2	1	7	1000.32
2	1	8	1001.93
2	1	9	1001.2
2	2	0	1000.29
2	2	1	1000.53
2	2	2	1001.94
2	2	3	1001.58
2	2	4	1001.23
2	2	5	1001.57
2	2	6	1000.59
2	2	7	1000.98
2	2	8	1002.53
2	2	9	1000.99
2	3	0	1000.86
2	3	1	1001.1
2	3	2	1001.85
2	3	3	1002.19
2	3	4	1001.91
2	3	5	1001.09
2	3	6	998.33
2	3	7	999.651
2	3	8	1001.27
2	3	9	1001.28
2	4	0	999.807
2	4	1	999.564
2	4	2	1000.27
2	4	3	1001.72
2	4	4	1002.05
2	4	5	1001.24
2	4	6	999.552
2	4	7	999.497
2	4	8	999.548
2	4	9	1001.42
2	5	0	1000.16
2	5	1	999.649
2	5	2	999.966
2	5	3	1000.71
2	5	4	1001.37
2	5	5	1001.55
2	5	6	1000.97
2	5	7	1000.57
2	5	8	998.862
2	5	9	1000.66
2	6	0	1001.28
2	6	1	1001.41
2	6	2	1001.27
2	6	3	1001.11
2	6	4	1002.21
2	6	5	1001.13
2	6	6	1000.12
2	6	7	1000.87
2	6	8	1000.71
2	6	9	1001.58
2	7	0	1002.33
2	7	1	1001.79
2	7	2	1000.13
2	7	3	999.897
2	7	4	1001.21
2	7	5	1001.08
2	7	6	999.921
2	7	7	1000.59
2	7	8	1001.42
2	7	9	1002.06
2	8	0	1000.34
2	8	1	1000.12
2	8	2	1000.47
2	8	3	1000.49
2	8	4	1000.32
2	8	5	1002.01
2	8	6	1000.63
2	8	7	1000.09
2	8	8	1001.11
2	8	9	999.746
2	9	0	1000.43
2	9	1	1000.64
2	9	2	1000.14
2	9	3	1000.15
2	9	4	1000.93
2	9	5	1001.43
2	9	6	1000.03
2	9	7	999.628
2	9	8	1001.07
2	9	9	1000.35

3	0	0	1001.85
3	0	1	1000.79
3	0	2	999.921
3	0	3	1000.23
3	0	4	1000.44
3	0	5	1000.72
3	0	6	1001.92
3	0	7	1000.82
3	0	8	1000.37
3	0	9	1001.55
3	1	0	1000.69
3	1	1	1000.64
3	1	2	1000.6
3	1	3	1001.29
3	1	4	1000.71
3	1	5	1001.24
3	1	6	1000.24
3	1	7	1000.24
3	1	8	1002
3	1	9	1001.02
3	2	0	999.782
3	2	1	1001.9
3	2	2	1003.07
3	2	3	1002.23
3	2	4	1002.41
3	2	5	1002.17
3	2	6	999.583
3	2	7	1000.48
3	2	8	1002.95
3	2	9	1000.83
3	3	0	1000.11
3	3	1	1000.61
3	3	2	1000.97
3	3	3	1002.66
3	3	4	1002.95
3	3	5	1002.12
3	3	6	999.515
3	3	7	999.721
3	3	8	1001.72
3	3	9	1001.24
3	4	0	1000.45
3	4	1	998.94
3	4	2	998.394
3	4	3	1000.79
3	4	4	1001.75
3	4	5	1000.93
3	4	6	999.616
3	4	7	1000.42
3	4	8	999.924
3	4	9	1001.29
3	5	0	1001.22
3	5	1	999.525
3	5	2	997.773
3	5	3	998.297
3	5	4	998.94
3	5	5	999.762
3	5	6	1000.97
3	5	7	1001.85
3	5	8	1000.87
3	5	9	1002.4
3	6	0	1001.24
3	6	1	1000.58
3	6	2	999.273
3	6	3	1000.3
3	6	4	1001.57
3	6	5	1000.62
3	6	6	1001.85
3	6	7	1001.45
3	6	8	1001.47
3	6	9	1003.31
3	7	0	1001.86
3	7	1	1001.33
3	7	2	999.732
3	7	3	1001.22
3	7	4	1001.38
3	7	5	1000.23
3	7	6	1000.1
3	7	7	1000.1
3	7	8	1000.6
3	7	9	1001.02
3	8	0	1000.2
3	8	1	1000.16
3	8	2	999.728
3	8	3	1000.09
3	8	4	999.45
3	8	5	999.781
3	8	6	999.287
3	8	7	999.826
3	8	8	1000.37
3	8	9	998.897
3	9	0	1000.33
3	9	1	1000.63
3	9	2	999.803
3	9	3	999.416
3	9	4	999.992
3	9	5	1000.58
3	9	6	1001.13
3	9	7	1000.55
3	9	8	1000.62
3	9	9	1000.36

4	0	0	1001.88
4	0	1	1002.2
4	0	2	1001.53
4	0	3	1001.18
4	0	4	1000.39
4	0	5	1000.83
4	0	6	1001.73
4	0	7	1001
4	0	8	1000.82
4	0	9	1001.51
4	1	0	999.745
4	1	1	1001.36
4	1	2	1001.18
4	1	3	1000.82
4	1	4	1000.83
4	1	5	1000.86
4	1	6	1000.44
4	1	7	1000.6
4	1	8	1002.23
4	1	9	1000.84
4	2	0	998.742
4	2	1	1001.06
4	2	2	1001.24
4	2	3	999.923
4	2	4	1000.97
4	2	5	1000.38
4	2	6	999.88
4	2	7	1000.74
4	2	8	1002.52
4	2	9	1000.93
4	3	0	998.523
4	3	1	1000.59
4	3	2	1000.25
4	3	3	999.57
4	3	4	1000.6
4	3	5	1001.18
4	3	6	1000.62
4	3	7	1001.02
4	3	8	1001.64
4	3	9	1000.47
4	4	0	1000.17
4	4	1	1000.01
4	4	2	1000.14
4	4	3	1000.04
4	4	4	1000.78
4	4	5	1001.45
4	4	6	1000.62
4	4	7	1001.76
4	4	8	1001.12
4	4	9	1000.88
4	5	0	1000.46
4	5	1	999.113
4	5	2	999.005
4	5	3	999.53
4	5	4	999.27
4	5	5	1000.72
4	5	6	1001.98
4	5	7	1002.02
4	5	8	1001.46
4	5	9	1002.1
4	6	0	999.75
4	6	1	998.552
4	6	2	999.607
4	6	3	1000.11
4	6	4	999.99
4	6	5	1000.86
4	6	6	1003.37
4	6	7	1002.01
4	6	8	1001.62
4	6	9	1002.78
4	7	0	1000.8
4	7	1	1000.19
4	7	2	1000.52
4	7	3	1001.83
4	7	4	1001.88
4	7	5	1000.29
4	7	6	1000.88
4	7	7	1001.78
4	7	8	1001.77
4	7	9	1001.4
4	8	0	1001.5
4	8	1	1000.12
4	8	2	1000.05
4	8	3	1001.6
4	8	4	1000.37
4	8	5	998.884
4	8	6	1000.04
4	8	7	1001.57
4	8	8	1001.41
4	8	9	1000.27
4	9	0	1002.26
4	9	1	1001.65
4	9	2	1001.02
4	9	3	1001.23
4	9	4	1000.47
4	9	5	1000.48
4	9	6	1002.79
4	9	7	1001.64
4	9	8	1000.62
4	9	9	1001.13

5	0	0	1001.87
5	0	1	1002.55
5	0	2	1002.29
5	0	3	1003
5	0	4	1001.04
5	0	5	1000.77
5	0	6	1000.59
5	0	7	999.481
5	0	8	1000.99
5	0	9	1001.5
5	1	0	1000.64
5	1	1	1000.59
5	1	2	1000.23
5	1	3	1001.19
5	1	4	1001.18
5	1	5	1000.13
5	1	6	1000.46
5	1	7	1000.22
5	1	8	1001.41
5	1	9	1001.27
5	2	0	998.94
5	2	1	1000.7
5	2	2	1000.01
5	2	3	998.096
5	2	4	999.474
5	2	5	998.747
5	2	6	999.725
5	2	7	1000.57
5	2	8	1001.08
5	2	9	1000.87
5	3	0	999.147
5	3	1	1001.75
5	3	2	1000.54
5	3	3	999.096
5	3	4	1000.41
5	3	5	1000.62
5	3	6	1000.78
5	3	7	1001.5
5	3	8	1000.74
5	3	9	999.753
5	4	0	1000.44
5	4	1	1001.56
5	4	2	1000.52
5	4	3	999.985
5	4	4	1000.94
5	4	5	1001.57
5	4	6	1001.1
5	4	7	1000.44
5	4	8	1000.9
5	4	9	1000.84
5	5	0	1000.3
5	5	1	1000.85
5	5	2	1001.11
5	5	3	999.792
5	5	4	1000.76
5	5	5	1001.04
5	5	6	1000.59
5	5	7	1000.69
5	5	8	1001.23
5	5	9	1001.11
5	6	0	999
5	6	1	1000.05
5	6	2	1001.28
5	6	3	999.736
5	6	4	1000.11
5	6	5	999.893
5	6	6	1000.29
5	6	7	1000.75
5	6	8	1000.16
5	6	9	999.932
5	7	0	1000.3
5	7	1	1000.29
5	7	2	1002
5	7	3	1002.26
5	7	4	1002.04
5	7	5	999.841
5	7	6	1000.04
5	7	7	1001.94
5	7	8	1000.84
5	7	9	1000.83
5	8	0	1002.65
5	8	1	1002.06
5	8	2	1003
5	8	3	1003.44
5	8	4	1001.66
5	8	5	999.429
5	8	6	1000.97
5	8	7	1002.88
5	8	8	1001.36
5	8	9	1001.32
5	9	0	1002.81
5	9	1	1002.68
5	9	2	1002.99
5	9	3	1002.23
5	9	4	1000.93
5	9	5	1001.26
5	9	6	1002.17
5	9	7	1001.29
5	9	8	1001.15
5	9	9	1001.82

6	0	0	1000.68
6	0	1	1001.68
6	0	2	1001.27
6	0	3	1002.63
6	0	4	1000.42
6	0	5	999.805
6	0	6	999.745
6	0	7	999.296
6	0	8	1001.78
6	0	9	1001.53
6	1	0	1001
6	1	1	1000.71
6	1	2	1000.68
6	1	3	1001.22
6	1	4	1000.16
6	1	5	998.805
6	1	6	999.295
6	1	7	999.815
6	1	8	1001.33
6	1	9	1001.43
6	2	0	1000.33
6	2	1	1001
6	2	2	1001.51
6	2	3	999.891
6	2	4	999.885
6	2	5	999.844
6	2	6	999.85
6	2	7	999.896
6	2	8	1000.8
6	2	9	1001.1
6	3	0	1001.57
6	3	1	1002.25
6	3	2	1000.57
6	3	3	999.835
6	3	4	1001.17
6	3	5	1002.06
6	3	6	1001.55
6	3	7	1001.44
6	3	8	1001.18
6	3	9	1001.43
6	4	0	1000.82
6	4	1	1001.7
6	4	2	1000.18
6	4	3	1000.02
6	4	4	1002.37
6	4	5	1002
6	4	6	1001.41
6	4	7	1000.33
6	4	8	1000.76
6	4	9	1001.56
6	5	0	1001.01
6	5	1	1000.45
6	5	2	1000.5
6	5	3	1000.24
6	5	4	1002.13
6	5	5	1001.77
6	5	6	1001.03
6	5	7	1000.84
6	5	8	1000.9
6	5	9	1001.76
6	6	0	1001.24
6	6	1	1000.05
6	6	2	1000.43
6	6	3	999.82
6	6	4	1001.58
6	6	5	1002.38
6	6	6	1001.48
6	6	7	1001.22
6	6	8	999.84
6	6	9	1000.48
6	7	0	1001.59
6	7	1	1000.4
6	7	2	1000.96
6	7	3	1000.17
6	7	4	1001.71
6	7	5	1000.67
6	7	6	999.807
6	7	7	1001.81
6	7	8	1000.83
6	7	9	1000.47
6	8	0	1002.87
6	8	1	1003.09
6	8	2	1001.98
6	8	3	1001
6	8	4	1000.5
6	8	5	998.706
6	8	6	999.647
6	8	7	1003.11
6	8	8	1002.39
6	8	9	1001.62
6	9	0	1002.46
6	9	1	1002.61
6	9	2	1002.18
6	9	3	1001.52
6	9	4	1000.1
6	9	5	999.302
6	9	6	1000.83
6	9	7	1001.79
6	9	8	1002.55
6	9	9	1002.13

7	0	0	1000.65
7	0	1	1000.29
7	0	2	999.936
7	0	3	1002.14
7	0	4	1000.45
7	0	5	999.959
7	0	6	1000.5
7	0	7	1001.38
7	0	8	1003.22
7	0	9	1002.21
7	1	0	1001.26
7	1	1	1001.14
7	1	2	1000.52
7	1	3	1000.59
7	1	4	999.886
7	1	5	1000.35
7	1	6	1000.99
7	1	7	1001.43
7	1	8	1001.5
7	1	9	1002.04
7	2	0	1001.7
7	2	1	1001.7
7	2	2	1001.91
7	2	3	1000.54
7	2	4	999.082
7	2	5	1000.34
7	2	6	1000.73
7	2	7	999.998
7	2	8	999.565
7	2	9	1001.21
7	3	0	1001.75
7	3	1	1002.06
7	3	2	1001.27
7	3	3	1000.32
7	3	4	1001.02
7	3	5	1002.21
7	3	6	1001.75
7	3	7	1000.25
7	3	8	1000.68
7	3	9	1002.08
7	4	0	999.477
7	4	1	1000.03
7	4	2	1000.84
7	4	3	1000.28
7	4	4	1002.34
7	4	5	1003.41
7	4	6	1002.32
7	4	7	1000.61
7	4	8	1000.34
7	4	9	1001.09
7	5	0	1000.24
7	5	1	999.251
7	5	2	1001.06
7	5	3	1001.26
7	5	4	1001.9
7	5	5	1002.64
7	5	6	1001.91
7	5	7	1001.05
7	5	8	1001
7	5	9	1002.05
7	6	0	1002.57
7	6	1	1000.98
7	6	2	1000.36
7	6	3	999.978
7	6	4	1000.7
7	6	5	1001.61
7	6	6	1001.65
7	6	7	1000.83
7	6	8	999.935
7	6	9	1001.51
7	7	0	1003.08
7	7	1	1002.18
7	7	2	1000.25
7	7	3	1000
7	7	4	1001.35
7	7	5	1001.04
7	7	6	1001.42
7	7	7	1002.07
7	7	8	1002.17
7	7	9	1002.8
7	8	0	1003.99
7	8	1	1003.19
7	8	2	1000.89
7	8	3	1001.69
7	8	4	1001.61
7	8	5	1000.65
7	8	6	1001.08
7	8	7	1001.56
7	8	8	1002.83
7	8	9	1004.51
7	9	0	1002.58
7	9	1	1001.67
7	9	2	1000.88
7	9	3	1001.97
7	9	4	1000.81
7	9	5	1000.4
7	9	6	1000.76
7	9	7	1000.76
7	9	8	1003.26
7	9	9	1003.09

8	0	0	1000.95
8	0	1	1000.18
8	0	2	1000.63
8	0	3	1001.67
8	0	4	1001.19
8	0	5	1001.36
8	0	6	1002.45
8	0	7	1002.69
8	0	8	1002.29
8	0	9	1001.27
8	1	0	1002.1
8	1	1	1002.24
8	1	2	1001.75
8	1	3	1000.98
8	1	4	1000.4
8	1	5	1001.88
8	1	6	1002.64
8	1	7	1001.96
8	1	8	1000.64
8	1	9	1001
8	2	0	1001.91
8	2	1	1002.78
8	2	2	1001.59
8	2	3	1001.43
8	2	4	1000.62
8	2	5	1002
8	2	6	1001.86
8	2	7	1000.78
8	2	8	998.873
8	2	9	1000.34
8	3	0	1001.77
8	3	1	1003.12
8	3	2	1002.5
8	3	3	1001.84
8	3	4	1001.55
8	3	5	1001.04
8	3	6	1001.76
8	3	7	1000.57
8	3	8	999.793
8	3	9	1000.69
8	4	0	1000.08
8	4	1	1001.07
8	4	2	1001.2
8	4	3	1001.49
8	4	4	1002.22
8	4	5	1002.9
8	4	6	1003.39
8	4	7	1002.54
8	4	8	1000.7
8	4	9	999.187
8	5	0	999.535
8	5	1	997.948
8	5	2	1000.16
8	5	3	1001.1
8	5	4	1001.62
8	5	5	1002.45
8	5	6	1003.64
8	5	7	1002.72
8	5	8	1001.83
8	5	9	1001.4
8	6	0	1000.57
8	6	1	1000.15
8	6	2	1000.01
8	6	3	999.661
8	6	4	999.958
8	6	5	1000.79
8	6	6	1001.7
8	6	7	1000.99
8	6	8	1001.18
8	6	9	1002.47
8	7	0	1001.96
8	7	1	1001.96
8	7	2	1000.89
8	7	3	1001.24
8	7	4	1001.72
8	7	5	1003.1
8	7	6	1002.52
8	7	7	1002.12
8	7	8	1001.45
8	7	9	1002.89
8	8	0	1003.93
8	8	1	1002.86
8	8	2	1001.43
8	8	3	1002.92
8	8	4	1002.98
8	8	5	1003.03
8	8	6	1002.78
8	8	7	1001.6
8	8	8	1002.1
8	8	9	1004.66
8	9	0	1002.79
8	9	1	1001.59
8	9	2	1001.63
8	9	3	1002.69
8	9	4	1002.46
8	9	5	1001.81
8	9	6	1002.96
8	9	7	1001.8
8	9	8	1001.73
8	9	9	1002.07

9	0	0	999.598
9	0	1	1000.99
9	0	2	1001.77
9	0	3	1001.28
9	0	4	1001.25
9	0	5	1002.42
9	0	6	1002.92
9	0	7	1001.27
9	0	8	999.779
9	0	9	999.378
9	1	0	1000.96
9	1	1	1002.82
9	1	2	1002.49
9	1	3	1000.67
9	1	4	1000.36
9	1	5	1001.48
9	1	6	1002.29
9	1	7	1002.34
9	1	8	1000.16
9	1	9	1000.07
9	2	0	999.906
9	2	1	1001.58
9	2	2	1000.67
9	2	3	1000.56
9	2	4	1000.6
9	2	5	1001.33
9	2	6	1001.35
9	2	7	1001.13
9	2	8	1000.1
9	2	9	999.793
9	3	0	999.904
9	3	1	1000.15
9	3	2	1001.75
9	3	3	1001.31
9	3	4	1000.44
9	3	5	1000.53
9	3	6	1001.02
9	3	7	999.976
9	3	8	999.312
9	3	9	1000.71
9	4	0	1000.04
9	4	1	1000.05
9	4	2	1000.95
9	4	3	1000.97
9	4	4	1001.41
9	4	5	1002
9	4	6	1001.54
9	4	7	1001.45
9	4	8	1001.29
9	4	9	1000.41
9	5	0	1000.53
9	5	1	999.626
9	5	2	999.422
9	5	3	1000.24
9	5	4	1001.65
9	5	5	1001.48
9	5	6	1001.73
9	5	7	1001.35
9	5	8	1001.67
9	5	9	1001.57
9	6	0	1001.41
9	6	1	1000.65
9	6	2	1000.95
9	6	3	1001.97
9	6	4	1001.09
9	6	5	999.365
9	6	6	1000.53
9	6	7	999.672
9	6	8	1001.09
9	6	9	1002.86
9	7	0	1001.79
9	7	1	1002.76
9	7	2	1000.79
9	7	3	1001.77
9	7	4	1001.7
9	7	5	1002.83
9	7	6	1001.89
9	7	7	1000.62
9	7	8	1001.65
9	7	9	1002.34
9	8	0	1002.21
9	8	1	1002.16
9	8	2	1000.3
9	8	3	1000.78
9	8	4	1001.8
9	8	5	1004.26
9	8	6	1003.05
9	8	7	1000.63
9	8	8	1001.16
9	8	9	1003.04
9	9	0	1001
9	9	1	1001.52
9	9	2	1001.34
9	9	3	1001.09
9	9	4	1001.95
9	9	5	1002.62
9	9	6	1002.64
9	9	7	1001.24
9	9	8	999.947
9	9	9	1000.61

